CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,gender_F,gender_M,marital_Divorced,marital_Married,marital_Single,marital_Unknown,Target
778984383,43,3,2,0,1,31,3,3,2692.0,2039,4622,73,1,0,0,1,0,0,1
720771933,49,3,5,2,1,36,5,2,1994.0,0,4434,69,1,0,0,1,0,0,1
748827033,44,3,4,3,1,37,5,2,3290.0,0,4780,84,0,1,1,0,0,0,1
712591983,52,5,4,2,1,41,4,2,3035.0,1960,4104,79,1,0,0,0,1,0,1
712181658,37,2,4,2,1,36,4,3,2407.0,1552,4983,86,1,0,0,0,1,0,1
712297683,47,3,3,1,1,35,6,3,1781.0,0,2196,35,1,0,0,1,0,0,0
714684933,40,1,1,1,1,28,5,2,3680.0,0,2725,41,1,0,0,1,0,0,0
720742083,48,4,0,1,1,36,4,3,2740.0,2425,2431,46,1,0,0,1,0,0,0
715343883,42,3,2,1,1,32,5,3,1931.0,1297,4693,66,1,0,0,0,1,0,1
720470133,59,0,4,1,1,36,5,3,3604.0,1483,4576,87,0,1,0,0,1,0,1
710420133,47,2,4,1,1,34,6,2,2190.0,0,4416,68,1,0,0,1,0,0,1
720933408,56,2,1,1,1,36,3,1,8438.0,1825,4798,89,1,0,0,0,0,1,1
716304483,46,3,2,2,1,36,3,2,3413.0,2372,5029,86,1,0,0,1,0,0,1
719534058,26,0,4,1,1,14,3,2,2163.0,1942,4380,57,1,0,0,0,0,1,1
710515308,42,1,4,1,1,36,4,3,3595.0,1904,5025,84,1,0,0,0,1,0,1
797241108,47,1,4,5,1,41,5,3,9036.0,1080,4500,83,0,1,0,1,0,0,1
708884658,48,2,4,1,1,31,5,1,2315.0,1565,4828,90,1,0,0,1,0,0,1
794475483,44,4,1,4,2,27,4,3,34516.0,1043,4654,59,0,1,0,1,0,0,1
714315858,56,3,2,1,1,37,6,1,4008.0,1650,5429,71,1,0,0,1,0,0,1
717217983,43,3,4,1,1,30,6,2,3143.0,2517,5409,79,1,0,0,1,0,0,1
721124658,40,3,1,4,1,27,4,2,3427.0,0,2625,63,0,1,0,0,1,0,0
716753058,38,3,4,1,1,28,6,2,2699.0,564,4813,78,1,0,0,0,1,0,1
711069483,40,2,4,1,1,36,6,2,1538.0,0,4884,79,1,0,0,0,1,0,1
708478233,48,3,4,2,1,36,4,2,5573.0,1238,4348,90,1,0,0,1,0,0,1
710783358,46,3,2,4,1,35,5,3,2570.0,1764,4442,85,0,1,0,0,0,1,1
713710383,43,2,2,4,1,30,4,2,18008.0,2517,2659,55,0,1,0,0,0,1,1
720815208,52,0,2,5,1,39,5,3,34516.0,216,2395,47,0,1,0,0,1,0,0
721338783,49,4,1,0,1,36,3,2,13483.0,2517,3427,72,1,0,0,1,0,0,1
714121983,49,3,4,0,1,42,4,2,4349.0,1400,4694,84,1,0,0,0,1,0,1
715061733,42,3,3,3,1,36,4,1,11698.0,1060,3539,81,0,1,0,0,1,0,1
720520308,46,4,4,1,1,28,4,2,8318.0,2517,2427,52,1,0,0,1,0,0,0
806908608,46,2,0,1,1,41,5,2,1438.3,0,3942,78,1,0,0,1,0,0,1
798972183,49,2,0,2,1,43,1,3,1643.0,526,2520,38,1,0,0,0,1,0,0
715030308,42,4,4,2,1,27,5,1,1503.0,929,4680,67,0,1,0,1,0,0,1
708244458,47,2,0,1,1,35,3,3,2793.0,1517,3485,72,1,0,0,1,0,0,1
789479058,45,4,3,2,1,37,5,3,1438.3,0,4459,66,1,0,1,0,0,0,1
784998108,33,3,2,4,1,22,5,3,9094.0,0,4203,76,0,1,0,1,0,0,1
711808383,50,3,4,3,1,39,5,1,6362.0,1709,4476,85,0,1,1,0,0,0,1
770839608,60,1,0,1,1,47,6,1,2394.0,1427,4611,82,1,0,0,0,1,0,1
713866308,45,4,0,3,1,36,5,2,15100.0,2004,4135,76,0,1,0,0,1,0,1
714250908,53,2,4,1,1,47,3,4,2927.0,2517,2231,60,1,0,0,1,0,0,0
739317558,48,5,4,4,1,35,4,3,9030.0,2369,4899,84,0,1,0,1,0,0,1
718702908,53,2,0,1,1,36,6,2,1543.0,1041,4312,84,1,0,0,0,1,0,1
720644883,53,1,3,0,1,40,3,2,4941.0,1867,5104,87,1,0,0,1,0,0,1
717182883,33,1,2,0,1,36,3,2,2279.0,1432,4169,74,1,0,0,1,0,0,1
719384433,44,3,2,1,1,28,5,2,1877.0,1203,2581,57,1,0,1,0,0,0,0
787301208,52,2,1,2,1,46,5,1,1438.3,0,3763,74,0,1,1,0,0,0,1
720924633,40,5,4,1,1,27,4,2,1438.3,0,4397,73,1,0,0,0,0,1,1
721316358,41,3,2,3,1,28,5,1,9577.0,632,4086,62,0,1,0,1,0,0,1
716118633,43,2,5,3,1,36,6,1,5427.0,2177,4328,73,0,1,1,0,0,0,1
789880533,46,4,4,2,1,36,5,3,5913.0,1651,2404,39,1,0,0,0,1,0,0
711221958,43,3,4,2,1,26,3,2,2867.0,0,2646,41,1,0,0,0,1,0,0
715510683,40,1,2,1,1,29,3,2,2506.0,1362,4665,82,1,0,0,0,1,0,1
718689258,39,2,6,2,1,29,5,2,1693.0,1101,4203,87,1,0,0,1,0,0,1
716368008,54,1,4,0,1,36,4,2,3137.0,959,2925,41,1,0,0,1,0,0,0
712092783,47,3,6,1,1,40,6,2,2437.0,0,2027,42,1,0,0,0,1,0,0
719539458,46,3,4,1,1,41,5,3,3913.0,0,5170,93,1,0,0,0,1,0,1
713082708,41,2,2,1,1,36,6,2,4953.0,991,4183,67,1,0,0,1,0,0,1
794665608,48,3,4,2,1,33,4,2,5724.0,582,4510,59,1,0,0,0,1,0,1
714525633,55,2,0,1,1,36,3,3,1886.0,1023,4233,81,1,0,0,0,1,0,1
708726708,42,3,4,2,1,36,6,2,1451.0,599,2192,35,1,0,0,0,1,0,0
768498258,47,1,2,0,1,41,3,2,2950.0,1642,4740,83,1,0,0,1,0,0,1
712767858,42,0,3,2,1,30,5,2,1438.3,1223,2181,43,1,0,0,0,1,0,0
709231683,36,2,4,2,1,23,6,2,2024.0,901,4861,84,1,0,0,0,0,1,1
712445583,33,0,3,0,1,15,3,1,2299.0,0,2323,47,1,0,0,0,1,0,0
711461658,47,1,2,2,1,29,5,3,3291.0,1197,3228,82,0,1,0,1,0,0,1
713891133,41,2,0,1,1,36,3,2,1438.3,834,1890,43,1,0,0,0,1,0,0
710074458,41,5,2,1,1,34,3,1,2137.0,996,4290,90,1,0,1,0,0,0,1
779279883,60,2,2,1,1,42,3,3,1438.3,0,1628,42,1,0,0,1,0,0,0
719674533,48,3,0,4,1,44,5,1,16794.0,1527,4040,76,0,1,0,0,1,0,1
716535408,43,3,0,2,1,32,3,1,12219.0,1462,3843,69,0,1,0,1,0,0,1
710319108,54,2,2,1,1,47,4,2,1804.0,1298,4542,73,1,0,0,1,0,0,1
714777858,60,2,0,1,1,36,6,3,2343.0,2066,4858,69,1,0,0,1,0,0,1
769974258,44,3,5,4,1,38,5,2,19724.0,0,3830,82,0,1,0,0,1,0,1
717819633,49,3,1,1,1,42,6,1,3949.0,1463,4124,57,1,0,0,1,0,0,1
712953483,64,0,4,1,1,36,1,3,1682.0,0,1811,39,1,0,0,0,1,0,0
779029458,54,1,5,1,1,35,4,3,1724.0,0,2725,47,1,0,0,0,1,0,0
721321383,50,3,6,1,1,41,3,3,2372.0,1148,4418,80,1,0,0,1,0,0,1
716973333,40,3,1,5,1,28,3,3,4642.0,1676,5080,76,0,1,0,1,0,0,1
709946658,49,4,3,2,1,30,5,3,2765.0,1211,4629,58,1,0,0,0,1,0,1
709243533,49,2,0,1,1,41,5,3,2555.0,1815,4552,75,1,0,0,0,1,0,1
709999308,51,3,1,4,1,40,3,2,3150.0,0,3477,78,0,1,0,1,0,0,1
712389108,43,2,4,1,1,36,6,3,2570.0,2107,4058,83,1,0,0,1,0,0,1
712305333,59,0,4,3,1,53,4,2,4386.0,2505,4064,65,0,1,0,0,1,0,1
812785158,42,4,1,1,1,37,4,3,2411.0,1797,4331,63,0,1,0,1,0,0,1
765459858,47,3,4,1,1,40,4,4,6397.0,0,2511,56,0,1,1,0,0,0,0
714894708,53,1,1,5,1,45,4,4,23958.0,2517,2777,45,0,1,0,0,0,1,0
711296508,49,3,4,1,1,42,5,2,2608.0,2455,4776,85,1,0,0,0,1,0,1
795713058,45,3,5,2,1,39,3,1,4409.0,1753,4292,76,0,1,0,1,0,0,1
789487308,48,2,6,3,1,39,3,2,10033.0,0,4106,78,0,1,0,0,1,0,1
720130233,48,2,2,3,1,36,4,3,1641.0,0,2536,45,0,1,0,0,1,0,0
789047208,57,2,2,1,1,45,4,1,2454.0,1610,4983,79,1,0,0,0,1,0,1
715864983,56,2,2,1,1,43,5,2,1978.0,0,4870,83,1,0,0,1,0,0,1
708765933,46,2,5,3,1,36,3,2,5464.0,887,4866,81,0,1,0,1,0,0,1
809320908,42,3,2,3,1,37,3,3,5951.0,0,4160,84,0,1,0,0,1,0,1
779324358,49,2,1,1,1,31,6,1,2381.0,1603,4013,79,1,0,0,0,1,0,1
713730108,48,4,5,3,1,38,3,2,11596.0,1258,4686,67,0,1,1,0,0,0,1
711783483,55,3,5,2,1,46,4,3,5162.0,984,3562,72,1,0,0,0,1,0,1
719294433,63,1,1,0,1,55,4,3,16312.0,520,4366,68,1,0,0,0,1,0,1
718279008,44,3,2,3,2,36,5,2,25276.0,0,2282,38,0,1,0,0,1,0,0
721238508,38,3,2,1,1,26,3,3,1939.0,1484,4790,77,1,0,0,0,1,0,1
709365483,45,2,6,2,1,36,5,3,2788.0,1826,4437,67,1,0,1,0,0,0,1
718477983,54,3,2,1,1,42,4,2,1438.3,1108,4776,90,1,0,0,1,0,0,1
719809533,59,0,0,1,1,36,6,1,2448.0,1969,5066,84,1,0,0,1,0,0,1
717239133,52,1,3,0,1,40,5,3,10317.0,642,3939,60,1,0,0,1,0,0,1
814091058,38,1,3,1,1,33,6,2,3119.0,2517,2492,50,1,0,0,0,1,0,0
710555433,42,4,4,1,1,36,6,2,2803.0,0,2216,40,1,0,0,0,1,0,0
770956158,43,4,4,1,1,30,3,2,2397.0,2151,4140,68,1,0,0,0,0,1,1
718263108,44,3,0,1,1,32,3,3,1693.0,1457,2829,42,1,0,1,0,0,0,0
715984908,52,2,4,4,1,36,4,3,2866.0,1882,4850,84,0,1,0,1,0,0,1
711020358,52,3,1,2,1,36,5,2,2498.0,1650,4434,79,1,0,0,0,0,1,1
788769783,42,4,3,1,1,23,6,1,1878.0,1024,4707,74,1,0,1,0,0,0,1
715496808,53,1,4,2,1,36,6,3,2712.0,2487,4159,69,1,0,0,1,0,0,1
779931783,52,2,2,5,1,38,6,3,34516.0,0,2213,47,0,1,0,0,1,0,0
818763033,34,3,4,2,1,29,6,1,6169.0,2517,4794,71,1,0,0,1,0,0,1
711953358,51,2,4,4,1,35,4,2,6205.0,2264,4605,88,0,1,0,1,0,0,1
716485308,43,2,0,1,1,36,4,3,1780.0,1541,5008,93,1,0,0,0,0,1,1
716432658,48,3,2,1,1,36,5,2,1438.3,0,4490,65,1,0,0,1,0,0,1
712691883,41,2,2,1,1,36,3,2,2811.0,2404,2245,41,1,0,0,1,0,0,0
716245833,62,1,4,1,1,36,6,3,2856.0,2517,4473,67,0,1,0,0,0,1,1
780052008,37,3,0,4,1,22,4,2,29898.0,1414,3883,68,0,1,0,0,1,0,1
709759908,46,2,4,3,1,36,4,2,1939.0,685,4327,84,0,1,0,1,0,0,1
788667408,50,2,2,1,1,21,6,1,2965.0,1819,4475,66,1,0,0,1,0,0,1
721449408,40,4,0,1,1,25,6,2,2812.0,2029,4763,74,1,0,0,0,1,0,1
708316008,59,1,4,0,1,36,3,2,10031.0,0,1792,29,1,0,0,0,1,0,0
714655758,62,0,4,2,1,36,6,3,4049.0,0,4003,73,0,1,1,0,0,0,1
711846183,38,3,4,2,1,26,3,2,2669.0,0,2271,31,1,0,0,0,1,0,0
720612333,44,3,3,1,1,28,6,2,1951.0,0,2697,45,1,0,0,0,1,0,0
714673833,59,1,4,2,1,36,3,3,1528.0,0,4411,77,1,0,0,0,1,0,1
710525508,48,2,2,1,1,36,6,3,1438.3,455,2090,50,1,0,0,1,0,0,0
757854858,50,2,0,3,1,43,4,3,3143.0,0,2297,37,0,1,0,1,0,0,0
714658233,46,5,2,1,1,37,4,3,1438.3,725,3916,79,1,0,0,0,0,1,1
716381808,43,2,0,2,1,36,4,4,8406.0,0,3820,75,0,1,0,0,1,0,1
720831783,50,0,2,1,1,36,3,2,2242.0,888,4708,81,1,0,0,0,0,1,1
714319233,44,5,4,3,1,36,3,3,6538.0,0,2132,33,0,1,1,0,0,0,0
718178583,42,2,0,1,1,29,3,3,4710.0,1604,4663,78,1,0,0,1,0,0,1
708886533,50,1,4,5,1,41,4,1,13032.0,1701,4348,77,0,1,0,0,1,0,1
716239383,45,4,2,1,1,36,5,2,2225.0,0,4138,85,1,0,0,1,0,0,1
714672933,52,3,4,2,1,36,6,4,3143.0,2268,4417,84,1,0,0,1,0,0,1
809954133,49,2,1,3,1,44,6,1,5013.0,0,5223,84,0,1,0,1,0,0,1
718730283,38,2,4,1,1,18,5,3,1686.0,1206,4891,68,1,0,0,1,0,0,1
709232808,44,3,0,2,1,34,2,3,1689.0,0,1588,37,1,0,1,0,0,0,0
804428958,47,1,4,2,1,42,3,2,1626.0,0,4847,78,0,1,0,1,0,0,1
720070383,41,3,1,0,1,29,6,3,2429.0,1966,4775,84,1,0,0,0,1,0,1
720322008,35,2,0,2,1,15,4,2,1438.3,834,4551,82,1,0,0,1,0,0,1
714527433,39,4,4,4,1,30,5,2,17523.0,0,1974,54,0,1,0,1,0,0,0
789267633,54,2,3,1,1,43,3,4,2573.0,1760,4404,93,1,0,0,1,0,0,1
714523383,43,3,4,2,1,33,3,2,2900.0,2122,4656,59,1,0,0,0,1,0,1
714557583,58,2,3,1,1,36,6,4,2212.0,1902,4976,79,1,0,0,0,1,0,1
714014733,33,2,3,4,1,36,4,3,9642.0,1431,2172,33,0,1,0,0,1,0,0
779065458,56,1,2,5,1,37,4,1,9257.0,0,4212,72,0,1,0,1,0,0,1
712733958,46,2,0,1,1,36,6,3,1731.0,0,2304,46,1,0,0,0,1,0,0
719231583,61,1,4,3,1,49,6,2,16929.0,1838,4799,79,0,1,0,0,0,1,1
778801608,50,2,3,4,1,39,6,4,3606.0,1862,3568,92,0,1,0,1,0,0,1
720728133,44,4,1,2,1,33,4,3,1714.0,0,4180,71,0,1,0,0,1,0,1
718153233,46,3,1,4,1,36,3,2,23512.0,1562,3764,60,0,1,0,1,0,0,1
716122008,44,3,0,1,1,35,3,3,1855.0,0,2544,27,1,0,0,1,0,0,0
714960408,44,3,3,1,1,34,4,3,1605.0,890,2722,45,1,0,0,0,1,0,0
772382283,46,3,4,1,1,36,3,3,2302.0,1593,2689,49,1,0,0,1,0,0,0
817236708,42,3,1,3,1,25,6,2,13546.0,1720,3943,73,0,1,0,1,0,0,1
714266883,54,4,5,1,1,44,5,3,2440.0,503,2334,51,1,0,0,0,0,1,0
717219933,47,3,0,1,1,35,4,3,2402.0,628,1930,48,1,0,0,0,1,0,0
719986758,46,2,0,2,1,33,5,3,3001.0,0,2577,39,1,0,0,0,1,0,0
712326708,42,2,0,1,1,31,6,2,2552.0,2220,4437,61,1,0,0,1,0,0,1
804337233,45,4,2,1,1,35,3,2,1502.0,0,4890,61,1,0,0,0,1,0,1
785351133,61,1,4,2,1,55,4,3,1438.3,0,4518,81,1,0,0,0,0,1,1
714034158,46,4,0,1,1,38,5,2,3331.0,1307,3946,69,1,0,0,1,0,0,1
720349983,32,1,0,1,1,19,3,2,1438.3,0,4593,79,1,0,1,0,0,0,1
720155583,55,2,0,1,1,39,3,2,2426.0,1589,5175,82,1,0,0,0,1,0,1
806140383,59,2,2,4,1,54,3,2,2791.0,2396,2658,43,0,1,0,0,1,0,0
799031958,49,2,0,4,1,43,5,2,18379.0,999,4122,70,0,1,0,0,0,1,1
719556558,46,2,6,5,1,34,6,3,3499.0,1759,3972,67,0,1,0,1,0,0,1
771455508,60,0,3,1,1,48,5,1,1438.3,0,4104,83,1,0,0,0,1,0,1
712214283,40,2,4,5,1,28,6,3,18295.0,0,4827,70,0,1,0,1,0,0,1
712667058,39,1,4,1,1,29,4,1,1568.0,995,4531,76,1,0,0,0,1,0,1
751518633,48,5,5,5,2,41,5,3,34516.0,2517,2260,50,0,1,0,0,1,0,0
769100508,55,5,2,1,1,49,6,2,2177.0,1472,5228,77,1,0,0,0,1,0,1
720582558,44,2,1,1,1,34,3,3,2296.0,0,5108,87,1,0,0,1,0,0,1
710773533,43,3,5,1,1,35,5,3,2435.0,1595,5268,88,1,0,0,1,0,0,1
712395408,51,3,4,1,1,41,5,3,1495.0,691,2552,42,1,0,1,0,0,0,0
818459733,41,3,6,5,1,26,3,2,9220.0,0,2276,32,0,1,0,0,1,0,0
708867408,52,2,2,3,1,40,3,4,23128.0,1958,2050,35,0,1,0,1,0,0,0
712649058,54,2,1,1,1,36,3,2,3554.0,0,4121,82,1,0,0,0,1,0,1
788737083,34,2,2,1,1,13,6,2,1798.0,833,4551,84,1,0,0,1,0,0,1
714012258,44,2,3,1,1,34,3,2,2429.0,1687,4122,74,1,0,0,0,1,0,1
757662258,46,4,4,2,1,39,3,1,2477.0,1480,5138,77,1,0,1,0,0,0,1
714388158,36,2,1,0,1,36,3,2,14304.0,699,4746,73,1,0,1,0,0,0,1
720067083,30,0,2,1,1,36,5,1,1536.0,801,3904,74,1,0,0,0,1,0,1
814529508,39,3,2,0,1,34,4,3,15370.0,686,4106,71,1,0,0,0,0,1,1
794068308,45,4,0,2,3,39,5,1,23981.0,1684,4141,73,0,1,0,0,0,1,1
824812983,42,3,0,3,1,38,5,1,6318.0,1397,4166,86,0,1,0,0,1,0,1
713396358,32,1,4,0,1,13,5,1,3558.0,816,4878,71,1,0,0,0,1,0,1
719420883,56,4,4,1,1,44,5,3,1677.0,0,2477,45,1,0,0,0,0,1,0
785500533,53,4,0,1,1,47,3,2,2734.0,2085,4064,66,1,0,0,1,0,0,1
712138008,52,2,4,2,1,36,5,3,2396.0,1663,4569,70,1,0,0,1,0,0,1
709279608,45,4,2,4,1,35,5,2,9852.0,2277,3813,71,0,1,0,1,0,0,1
788771733,49,4,2,3,1,30,5,3,1579.0,900,4354,70,0,1,0,0,1,0,1
753365883,44,3,0,0,1,37,3,2,1900.0,0,2298,45,1,0,0,0,1,0,0
770717883,42,2,3,2,1,28,6,2,1820.0,0,4592,67,1,0,0,1,0,0,1
716919633,58,1,1,2,1,39,5,1,2406.0,0,4450,73,1,0,0,0,0,1,1
717915783,60,0,0,3,1,47,5,1,4541.0,1037,2829,44,0,1,0,1,0,0,0
720099708,51,4,0,1,1,43,6,3,3124.0,2517,4716,68,1,0,0,0,1,0,1
711004533,44,2,4,1,1,26,6,3,2240.0,1664,4399,80,1,0,0,0,1,0,1
709482633,43,4,1,2,1,31,4,1,1773.0,882,5400,84,1,0,0,1,0,0,1
717381183,27,0,4,1,1,36,3,2,1674.0,752,4513,57,1,0,0,1,0,0,1
719716983,46,4,4,0,1,39,4,3,3257.0,0,4042,85,1,0,0,1,0,0,1
711117108,48,3,2,0,2,36,4,2,32611.0,1718,3916,61,1,0,0,1,0,0,1
780567408,47,3,4,1,1,38,5,1,3027.0,1671,3912,77,1,0,1,0,0,0,1
778810083,45,3,4,1,1,35,4,3,4210.0,0,4175,58,1,0,0,0,1,0,1
778696608,46,3,4,2,1,27,5,2,10931.0,2297,4802,73,0,1,1,0,0,0,1
771469758,55,3,4,5,1,43,5,1,34516.0,0,4131,66,0,1,0,0,1,0,1
714172158,51,0,6,2,1,36,3,2,2637.0,1009,4525,83,1,0,0,0,1,0,1
713713983,42,4,4,1,1,33,4,2,2899.0,1952,4906,94,1,0,0,0,1,0,1
787454133,40,2,0,5,1,26,3,2,1438.3,0,4776,82,0,1,1,0,0,0,1
709597983,65,0,6,1,1,56,6,1,1573.0,653,3349,77,0,1,1,0,0,0,1
708298233,49,3,4,1,1,37,4,2,6184.0,0,1756,49,1,0,0,1,0,0,0
779885358,51,0,3,5,2,35,5,1,34516.0,2332,4587,82,0,1,0,1,0,0,1
709938708,56,3,1,0,1,47,4,1,1822.0,1118,4576,78,1,0,0,1,0,0,1
719620983,41,2,0,1,1,29,6,3,2701.0,1839,4406,80,1,0,0,0,1,0,1
712329933,47,1,2,1,1,41,6,3,3654.0,0,1998,44,1,0,0,0,0,1,0
798280683,37,3,5,4,1,31,6,3,2626.0,1736,4714,93,0,1,0,0,1,0,1
715265208,48,1,2,1,1,36,4,3,1438.3,812,3868,80,1,0,0,0,1,0,1
708890958,55,3,4,5,1,42,3,3,31636.0,2517,4231,68,0,1,0,0,1,0,1
708818508,36,1,0,1,1,26,5,2,3453.0,2517,4386,68,0,1,0,1,0,0,1
795784008,44,3,4,1,1,38,4,2,3889.0,2517,1718,37,1,0,0,1,0,0,0
714965958,47,4,5,2,1,36,6,2,2216.0,1800,4711,83,1,0,0,0,0,1,1
780747033,43,5,4,0,1,34,5,1,3146.0,808,4149,66,1,0,0,1,0,0,1
713923233,46,3,2,4,1,36,6,3,2790.0,2185,3392,86,0,1,0,1,0,0,1
713254983,62,0,1,3,1,50,5,2,14314.0,656,4355,70,0,1,0,0,1,0,1
720275358,47,2,4,2,1,30,4,3,1889.0,0,2479,46,0,1,0,1,0,0,0
715964058,39,1,2,1,1,31,5,2,1862.0,726,5105,79,1,0,0,0,1,0,1
721461258,53,0,2,2,1,39,5,2,2875.0,1671,4399,88,0,1,0,1,0,0,1
710727333,49,3,2,1,1,36,4,2,1763.0,0,2813,43,1,0,0,1,0,0,0
717325158,46,5,4,2,1,33,3,1,1438.3,883,4474,63,1,0,0,1,0,0,1
825856083,39,1,5,2,1,35,5,1,2623.0,2121,4078,70,0,1,0,0,1,0,1
715400733,43,3,1,2,1,36,6,4,1438.3,0,2116,38,1,0,0,1,0,0,0
713927283,39,1,4,0,1,34,3,1,2884.0,2517,4809,87,1,0,0,0,1,0,1
711594858,44,1,0,1,1,36,3,3,2936.0,1297,4509,70,1,0,0,0,1,0,1
711389358,42,3,4,2,1,23,5,3,5791.0,2517,2516,64,0,1,0,1,0,0,0
715736283,55,4,6,1,1,44,3,1,1912.0,0,4666,98,1,0,0,0,1,0,1
768949983,31,2,0,0,1,25,5,3,3288.0,2495,4370,83,1,0,0,0,1,0,1
711253383,48,2,0,0,1,38,6,2,4382.0,0,2446,34,1,0,0,1,0,0,0
798457833,46,3,4,0,1,40,5,1,3595.0,1087,4534,71,1,0,0,1,0,0,1
794554683,41,4,4,1,1,26,4,2,3159.0,0,2925,46,1,0,0,1,0,0,0
789996783,36,3,1,0,1,28,5,3,5393.0,2509,4769,102,1,0,0,0,0,1,1
712220283,37,2,4,4,1,28,3,2,12222.0,0,4215,63,0,1,0,0,0,1,1
751150233,43,5,4,1,1,36,3,2,1438.3,0,4459,65,0,1,0,0,1,0,1
715815783,46,3,4,3,1,29,3,2,3429.0,0,4591,85,0,1,0,1,0,0,1
712599783,39,3,1,4,1,36,4,2,12618.0,1585,4768,82,0,1,0,0,1,0,1
719653308,49,3,1,1,1,40,5,2,6049.0,796,4468,71,1,0,0,1,0,0,1
708928908,39,1,4,1,1,23,4,3,2533.0,0,5128,74,1,0,0,0,1,0,1
709780158,52,1,4,0,1,35,4,4,2411.0,1379,4812,79,1,0,0,0,1,0,1
768675483,41,4,3,3,1,35,5,3,2001.0,0,4455,82,0,1,1,0,0,0,1
711323283,57,2,1,3,1,41,3,3,2527.0,1030,2767,43,0,1,0,1,0,0,0
713499408,49,1,0,1,1,35,5,2,1438.3,0,4109,71,0,1,0,1,0,0,1
719245983,46,4,5,0,1,38,6,3,13816.0,955,4238,73,1,0,0,1,0,0,1
810789708,38,1,5,1,1,33,4,2,2256.0,0,4587,92,1,0,0,0,1,0,1
710301858,49,5,2,0,2,36,6,2,34516.0,2019,3820,72,1,0,0,1,0,0,1
718611333,55,3,5,4,1,36,6,1,6400.0,1979,4475,91,0,1,0,1,0,0,1
787557258,52,4,4,0,1,42,5,3,1816.0,0,4957,78,1,0,0,1,0,0,1
711533058,42,2,6,2,1,29,6,2,3347.0,2240,5533,85,1,0,0,0,1,0,1
715805133,52,1,2,1,1,43,6,2,2705.0,1581,5532,81,1,0,0,0,1,0,1
708680583,53,1,4,2,1,36,4,1,2043.0,1590,4940,68,1,0,0,1,0,0,1
789454683,45,3,2,2,1,36,4,2,1912.0,1281,5046,79,1,0,0,0,1,0,1
711428733,50,3,5,2,1,39,3,2,3028.0,1339,4144,64,1,0,1,0,0,0,1
715842183,42,5,2,1,1,35,5,4,1514.0,745,4004,69,1,0,0,1,0,0,1
815772333,48,2,0,1,1,43,6,3,1438.3,0,4059,89,1,0,0,0,1,0,1
778255083,52,1,1,1,1,42,5,3,3103.0,2517,4641,80,1,0,0,1,0,0,1
715571583,57,2,6,1,1,47,5,1,2504.0,1915,4847,86,1,0,1,0,0,0,1
720711483,56,1,2,0,1,42,5,2,3674.0,2517,2608,45,1,0,0,1,0,0,0
827436483,48,1,4,4,1,44,6,1,2916.0,0,4336,72,0,1,0,1,0,0,1
710715783,52,1,1,1,1,45,5,2,1633.0,0,4436,75,1,0,0,0,1,0,1
758367933,56,2,1,4,1,49,5,3,5466.0,0,4435,79,0,1,0,0,1,0,1
721399833,43,2,2,2,1,34,3,1,2032.0,1008,4736,86,1,0,0,1,0,0,1
708727983,62,0,1,3,1,36,6,1,3933.0,0,3048,54,0,1,0,0,1,0,1
802822833,51,3,1,4,1,45,5,2,21328.0,0,3825,76,0,1,0,0,0,1,1
713276733,45,4,4,1,1,36,3,1,3562.0,2107,4490,90,1,0,0,0,1,0,1
809440008,39,2,2,0,1,34,3,3,2069.0,550,2716,43,1,0,0,0,1,0,0
716959833,45,3,4,5,1,31,5,2,3534.0,0,3973,66,0,1,0,0,1,0,1
714432108,56,3,1,2,1,46,5,3,2402.0,1892,4610,76,1,0,0,1,0,0,1
772580958,57,2,1,0,1,47,3,2,3136.0,2138,4930,80,1,0,0,1,0,0,1
715071483,60,1,1,2,1,52,4,2,2802.0,2517,4392,81,1,0,1,0,0,0,1
712410858,50,4,1,0,1,40,4,1,2315.0,1336,4143,65,1,0,0,1,0,0,1
715395933,44,3,3,0,1,35,5,2,11238.0,2336,5302,70,1,0,0,0,0,1,1
711237633,49,0,4,3,1,29,3,3,1460.0,0,2329,36,0,1,0,1,0,0,0
781337658,50,1,4,1,1,44,3,1,2602.0,1612,5532,85,1,0,0,1,0,0,1
718913358,36,2,4,1,1,36,3,3,4225.0,2517,2659,43,0,1,0,0,1,0,0
715784808,57,4,5,2,1,48,4,2,2576.0,1678,3913,86,1,0,0,0,1,0,1
718452633,35,4,4,0,1,36,4,3,1931.0,0,2569,46,1,0,0,1,0,0,0
769883733,46,3,5,2,1,40,3,4,2344.0,0,2098,31,0,1,0,0,1,0,0
709375158,29,1,0,0,1,36,6,3,7270.0,1835,3759,69,1,0,0,0,0,1,1
801977733,40,2,2,1,1,34,4,2,2395.0,1437,4481,82,1,0,0,0,1,0,1
709175208,50,4,1,1,1,43,4,3,2835.0,2292,4686,79,1,0,0,0,1,0,1
788990508,62,0,0,2,1,49,4,1,1540.0,796,3714,56,1,0,0,0,1,0,1
720835308,49,2,1,0,1,34,6,1,3017.0,0,4389,72,1,0,0,1,0,0,1
717365958,50,1,4,1,1,36,4,2,1438.3,0,4765,71,1,0,0,1,0,0,1
779577108,49,1,6,2,1,32,3,3,1438.3,0,4052,65,1,0,0,0,1,0,1
