Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
85,1080,1,1,1
81,0,1,1,1
89,2517,2,2,1
75,1962,2,1,1
82,680,2,1,1
76,2157,2,3,1
78,1780,2,3,1
80,1879,1,1,1
88,0,2,2,1
78,2216,1,3,1
37,2024,2,2,0
54,0,2,2,0
39,2246,6,2,0
90,0,2,3,1
38,0,5,2,0
73,1973,1,1,1
74,585,1,3,1
56,0,4,2,0
51,0,1,3,0
47,0,2,2,0
48,487,4,2,0
78,0,2,2,1
77,1544,1,3,1
38,1323,4,2,0
90,1393,2,3,1
61,0,1,2,1
77,1479,1,2,1
72,1779,2,3,1
90,1334,1,3,1
70,2055,2,1,1
78,1084,1,1,1
38,1012,5,3,0
43,0,6,3,0
83,2386,1,3,1
67,1670,1,2,1
71,2178,2,2,1
83,1488,1,1,1
86,1904,2,2,1
39,0,5,2,0
74,2489,1,3,1
70,2041,1,1,1
87,0,2,2,1
77,2517,1,3,1
80,1349,2,3,1
87,1049,1,3,1
76,1652,2,2,1
79,894,2,3,1
83,0,1,1,1
88,0,1,3,1
49,0,2,3,0
82,1093,2,1,1
53,999,1,3,1
63,972,1,2,1
76,1064,1,2,1
91,622,2,3,1
83,1517,2,3,1
81,603,2,2,1
83,2085,1,3,1
71,1462,1,2,1
79,0,2,1,1
40,0,6,1,0
68,1201,2,2,1
89,0,1,3,1
84,0,1,1,1
73,0,1,3,1
37,0,6,2,0
83,601,1,1,1
78,1157,2,1,1
65,0,2,1,1
85,2500,1,4,1
44,0,1,2,0
82,0,2,3,1
44,1798,2,4,0
85,1144,2,1,1
83,1432,1,3,1
59,0,1,1,1
88,1903,1,1,1
81,861,1,3,1
75,1763,1,3,1
45,0,5,2,0
82,1025,2,2,1
80,787,1,2,1
89,0,1,3,1
43,1486,1,2,0
78,0,1,3,1
80,952,1,3,1
82,556,1,3,1
36,0,2,2,0
43,0,4,2,0
80,897,2,3,1
38,0,4,1,0
42,0,2,3,0
71,1349,1,3,1
52,0,2,3,0
85,2054,2,2,1
82,913,2,2,1
96,461,2,2,1
93,0,1,2,1
60,1804,1,2,1
89,1335,1,2,1
64,1427,1,1,1
86,2201,2,1,1
83,2100,1,1,1
73,1764,1,1,1
84,727,1,2,1
81,847,2,3,1
51,1656,2,1,1
44,0,2,3,0
68,1952,2,2,1
80,1081,1,2,1
78,1734,2,3,1
87,1430,2,3,1
48,0,1,5,0
48,0,2,3,0
39,0,5,2,0
32,2517,2,2,0
67,1168,1,3,1
82,1197,1,3,1
93,2057,2,1,1
88,892,1,2,1
77,1423,1,2,1
79,1433,1,1,1
83,0,2,1,1
70,1099,1,3,1
75,0,2,2,1
38,1030,5,3,0
69,2051,2,3,1
71,970,1,3,1
41,357,2,3,0
41,0,4,3,0
43,0,6,3,0
85,0,2,2,1
66,1959,2,2,1
39,458,2,3,0
72,2517,1,4,1
57,2517,1,2,0
90,2033,1,2,1
70,1044,2,1,1
63,0,1,2,1
41,0,2,2,0
82,0,2,3,1
86,1587,1,2,1
60,0,2,3,0
42,2517,6,3,0
64,0,1,1,1
84,0,2,2,1
83,2517,1,1,1
86,1015,2,1,1
41,0,4,3,0
94,0,2,1,1
77,1752,2,1,1
65,0,1,1,1
77,2418,2,1,1
46,0,1,3,0
89,1539,1,2,1
85,1441,2,2,1
70,0,1,3,1
77,1134,1,2,1
49,2450,2,3,0
81,1896,2,2,1
77,2517,1,3,1
35,0,1,2,0
76,0,2,3,1
82,1313,1,2,1
84,2150,1,1,1
75,2290,1,1,1
85,1876,2,1,1
34,860,4,2,0
40,0,5,3,0
82,2517,2,2,1
77,2517,1,2,1
66,1202,1,3,1
83,2055,2,1,1
81,953,1,1,1
78,1233,4,3,1
68,1882,4,3,1
76,1127,2,2,1
75,0,4,3,1
85,1427,4,2,1
66,0,3,1,1
52,0,3,3,0
79,0,6,1,1
41,0,3,6,0
69,0,4,3,1
43,897,6,2,0
53,2039,2,2,1
60,1333,6,3,1
91,0,5,3,1
80,1163,2,2,1
76,0,1,5,1
85,1149,2,1,1
66,1429,1,2,1
49,568,1,4,0
37,0,2,4,0
69,1514,2,3,1
70,1198,1,2,1
96,0,2,2,1
73,1675,1,2,1
84,1680,2,3,1
77,941,1,2,1
47,1900,4,3,0
47,0,1,3,0
36,0,4,2,0
79,1528,2,1,1
78,1448,1,1,1
49,2517,2,2,0
92,2327,2,3,1
81,1981,2,2,1
49,2283,1,2,0
76,1525,1,3,1
76,706,1,1,1
72,0,2,1,1
76,1339,1,2,1
80,1342,2,3,1
86,0,2,1,1
81,0,2,5,1
75,1405,1,3,1
70,1109,2,1,1
88,1043,2,1,1
83,1550,2,2,1
87,1080,1,2,1
84,0,2,2,1
84,0,2,1,1
79,0,1,1,1
81,1172,2,1,1
78,2149,1,3,1
47,0,1,3,0
43,351,6,4,0
64,1683,1,3,1
89,1953,1,2,1
41,2517,1,3,1
90,847,2,2,1
44,819,5,3,0
95,2517,1,4,1
77,1776,2,1,1
56,1288,2,1,1
81,2238,1,1,1
31,0,2,2,0
70,1928,2,3,1
43,191,1,3,0
43,0,2,1,0
85,2139,2,3,1
61,965,5,6,0
78,924,1,2,1
84,642,2,1,1
83,1817,2,3,1
76,1309,1,1,1
78,0,2,3,1
52,0,2,3,0
66,1701,2,2,1
88,651,2,3,1
81,468,2,1,1
76,1375,2,1,1
86,0,2,3,1
83,1594,1,3,1
73,0,2,1,1
78,0,2,1,1
68,1506,2,2,1
89,0,2,3,1
79,0,2,3,1
72,1513,2,2,1
46,2517,2,3,0
81,1345,1,3,1
44,0,4,2,0
83,1493,1,1,1
40,0,1,4,0
49,0,2,3,0
73,1802,1,3,1
89,1218,2,3,1
41,0,4,3,0
85,0,2,2,1
58,865,2,3,1
69,1316,1,1,1
75,1729,1,2,1
82,0,2,3,1
89,2214,1,3,1
86,1306,2,2,1
80,2349,1,2,1
36,0,6,3,0
91,771,1,3,1
71,0,1,5,1
84,2517,1,2,1
94,1466,2,2,1
63,1083,2,3,1
50,2517,1,4,0
74,0,2,3,1
85,1411,1,1,1
86,0,2,3,1
64,801,2,2,1
96,756,2,3,1
81,1637,1,3,1
73,0,2,2,1
77,0,2,1,1
78,1461,1,2,1
35,0,2,3,0
72,1660,2,1,1
95,841,1,3,1
78,1643,2,3,1
45,0,2,2,0
68,1336,2,1,1
68,0,2,1,1
79,1314,2,1,1
69,0,2,3,1
40,0,2,3,0
63,1158,1,2,1
81,0,2,2,1
54,985,1,3,1
90,1937,2,3,1
91,2421,2,1,1
63,0,2,1,1
70,0,1,3,1
82,1194,1,1,1
89,1484,2,3,1
89,0,1,2,1
91,0,1,3,1
87,2517,1,3,1
48,330,5,5,0
45,1166,6,6,0
61,0,1,3,0
63,0,4,2,0
86,1272,2,2,1
57,1614,5,3,0
71,1889,1,1,1
71,1822,1,1,1
77,1392,2,3,1
44,0,2,3,0
47,1594,2,2,1
87,0,1,1,1
75,2145,1,2,1
81,1841,1,1,1
78,785,2,3,1
92,0,2,3,1
72,1347,1,3,1
87,1595,2,2,1
78,1013,2,2,1
85,0,2,1,1
83,1160,2,2,1
29,1012,2,2,0
85,0,2,1,1
86,723,1,3,1
85,2362,1,3,1
78,1861,1,3,1
95,1538,2,2,1
79,1896,1,3,1
48,0,1,2,0
73,0,1,3,1
83,1255,1,2,1
80,989,1,1,1
75,1539,1,1,1
83,1007,1,1,1
95,1687,2,3,1
68,1398,2,3,1
92,1523,1,6,1
44,1348,6,3,0
80,1545,2,2,1
84,2098,2,3,1
76,1542,2,1,1
69,1115,2,3,1
60,1835,2,3,1
81,0,2,2,1
80,1591,1,1,1
77,1265,2,2,1
78,1169,2,1,1
86,1039,1,3,1
88,1303,2,3,1
54,2045,1,1,1
71,1499,2,3,1
87,1512,1,1,1
81,2302,2,3,1
64,1999,1,2,1
83,0,1,3,1
56,0,2,2,1
73,1807,1,2,1
76,1777,2,2,1
82,1204,2,1,1
91,1882,2,3,1
42,0,2,3,0
83,1195,2,1,1
69,0,2,3,1
85,894,2,2,1
67,1372,1,3,1
87,1108,2,3,1
80,1570,2,3,1
80,822,1,2,1
41,2426,2,3,0
49,0,5,3,0
80,1685,1,3,1
86,1162,2,3,1
90,2025,1,2,1
67,2006,2,1,1
77,2171,2,2,1
69,1568,1,3,1
71,2050,1,3,1
85,0,1,3,1
67,1574,1,2,1
94,0,2,2,1
83,1861,2,2,1
81,2517,1,2,1
53,0,1,2,1
82,0,2,3,1
85,1141,2,3,1
73,1058,1,2,1
71,1127,2,2,1
87,0,2,3,1
90,1220,1,1,1
84,541,2,2,1
91,2356,1,2,1
61,2517,1,1,1
77,683,2,1,1
79,0,1,1,1
63,2437,2,3,1
42,0,2,3,0
82,0,2,1,1
80,1780,2,3,1
45,1573,6,3,0
90,747,1,2,1
91,2330,2,3,1
86,1601,2,3,1
76,1504,2,3,1
71,1578,2,1,1
61,1313,1,5,1
82,1158,1,3,1
81,2359,2,3,1
88,1663,2,2,1
90,1074,2,2,1
75,0,2,3,1
88,0,1,3,1
74,0,2,4,1
82,0,2,3,1
67,1787,2,3,1
85,1851,2,2,1
78,994,2,2,1
42,2517,2,3,0
80,587,2,3,1
81,1057,1,6,1
82,0,2,1,1
51,0,2,3,0
81,1892,1,4,1
87,0,1,2,1
65,2517,2,3,1
89,1419,2,2,1
74,1779,1,3,1
64,824,1,3,1
89,2168,1,1,1
53,0,6,3,0
79,0,2,3,1
89,0,1,3,1
77,1765,1,1,1
75,1738,1,3,1
40,0,5,2,0
87,1929,1,1,1
38,561,2,3,0
74,966,2,3,1
76,1738,1,1,1
43,0,2,2,0
73,1908,1,1,1
29,1046,1,3,0
85,2222,2,3,1
77,0,2,2,1
38,681,4,3,0
86,1554,1,2,1
66,1434,1,3,1
77,1775,1,2,1
76,1759,1,1,1
84,1046,2,2,1
74,1173,1,3,1
79,2517,1,3,1
41,2221,1,3,0
71,2147,2,1,1
84,1388,2,1,1
75,1288,1,1,1
77,876,2,3,1
65,0,1,2,1
88,0,1,1,1
49,710,2,4,0
73,1134,1,2,1
40,261,4,3,0
39,2517,1,2,0
84,0,2,2,1
75,0,2,6,1
80,0,1,2,1
88,1950,1,2,1
64,1103,1,2,1
71,1648,1,3,1
75,2517,2,3,1
91,1747,1,3,1
86,1060,2,3,1
74,1628,2,2,1
80,1784,1,2,1
60,1115,1,1,1
77,1697,1,3,1
87,935,1,1,1
65,2517,2,3,1
69,2070,1,1,1
58,2091,1,1,1
41,0,4,3,0
38,0,1,3,0
87,716,2,2,1
79,2048,1,3,1
80,841,2,3,1
71,2071,2,4,1
73,0,1,4,1
75,2517,1,3,1
81,1664,1,2,1
82,1245,1,2,1
71,1102,2,4,1
50,1790,1,3,0
83,0,1,1,1
76,1262,1,1,1
83,1495,1,1,1
58,755,2,3,1
63,2517,1,1,1
75,1583,1,2,1
62,1762,2,3,1
87,0,1,1,1
33,0,5,2,0
71,972,1,3,1
71,718,1,3,1
87,0,2,3,1
74,745,1,1,1
62,0,1,3,1
93,2426,1,2,1
83,1573,2,3,1
67,1715,1,1,1
80,1408,2,3,1
87,1899,1,4,1
66,1476,1,1,1
64,2027,2,2,1
59,2403,1,2,1
80,1255,1,2,1
73,1334,2,3,1
82,1276,1,2,1
82,993,2,1,1
74,0,2,2,1
80,686,1,1,1
81,1540,1,2,1
85,836,1,2,1
69,920,1,3,1
63,1507,2,3,1
76,0,2,2,1
73,2216,2,3,1
80,811,1,1,1
42,0,5,3,0
80,1263,2,3,1
81,1189,2,3,1
76,1639,2,3,1
94,2517,1,2,1
81,0,1,2,1
47,0,2,3,0
88,2517,1,3,1
49,0,6,2,0
77,1371,1,3,1
75,0,2,3,1
65,770,1,1,1
61,1566,2,3,1
66,892,1,3,1
84,998,1,1,1
75,0,1,3,1
72,860,1,3,1
57,0,1,0,0
80,713,1,3,1
87,0,2,3,1
34,1631,6,2,0
84,1305,1,2,1
71,1747,1,1,1
77,2250,2,2,1
93,828,1,2,1
37,0,5,3,0
96,1409,2,2,1
83,1262,2,3,1
75,2517,1,3,1
88,1742,1,2,1
82,2007,2,2,1
87,909,1,3,1
86,0,1,3,1
77,1017,1,3,1
74,1649,1,6,1
75,1156,1,3,1
77,2511,1,2,1
86,879,2,2,1
83,0,1,1,1
45,0,1,5,0
70,834,1,2,1
85,0,2,1,1
46,0,2,3,0
76,872,2,3,1
74,1453,2,3,1
53,0,2,3,0
61,1099,1,1,1
44,0,6,2,0
82,1008,2,1,1
75,1177,2,4,1
70,0,1,2,1
75,964,1,3,1
84,1654,1,3,1
58,0,2,2,1
82,0,2,1,1
77,1954,2,1,1
90,0,2,6,1
87,2336,2,2,1
87,2209,2,2,1
74,2517,1,1,1
90,642,2,1,1
52,855,2,2,0
80,0,2,2,1
96,891,2,2,1
70,0,2,3,1
83,1588,2,6,1
80,1426,1,3,1
55,0,5,2,0
80,0,2,2,1
81,1072,2,2,1
82,861,2,2,1
42,0,5,3,0
84,1337,1,3,1
65,0,2,2,1
78,0,1,1,1
75,2378,2,2,1
82,0,2,2,1
45,1801,2,1,1
49,0,2,4,0
83,2014,2,3,1
54,2517,6,3,0
71,1480,1,2,1
42,795,2,3,0
81,1302,2,2,1
71,1936,2,3,1
50,0,1,4,1
78,2238,1,1,1
89,2127,2,3,1
45,1521,4,3,0
90,1661,1,3,1
82,996,1,3,1
79,615,2,2,1
82,1168,1,2,1
84,0,2,2,1
52,1573,2,3,1
40,2517,2,4,0
77,1696,2,1,1
80,0,2,3,1
82,1561,1,3,1
56,2507,6,4,0
80,1628,1,1,1
51,970,2,3,0
91,0,2,2,1
85,0,1,4,1
86,1022,1,1,1
82,2517,1,1,1
88,1927,1,2,1
42,0,1,2,0
92,0,1,5,1
95,1198,2,3,1
68,2414,1,3,1
75,1819,2,1,1
80,1375,2,5,1
51,0,5,2,0
58,1658,1,3,1
91,0,2,6,1
67,0,1,2,1
86,1319,1,3,1
50,0,1,3,0
69,1076,2,3,1
39,1445,2,3,0
79,0,2,3,1
85,1030,2,1,1
75,1235,1,2,1
79,2517,2,1,1
40,595,4,3,0
35,0,2,3,0
67,911,1,2,1
80,0,1,3,1
46,0,6,3,0
76,0,1,2,1
75,1604,2,3,1
66,0,2,2,1
34,145,2,3,0
64,1166,1,3,1
76,1750,1,2,1
81,661,2,3,1
88,2517,1,2,1
76,1660,2,2,1
41,1116,1,2,0
89,1365,1,2,1
47,0,2,6,0
38,2104,4,3,0
54,2517,2,1,0
70,0,1,2,1
87,0,1,3,1
83,1334,2,3,1
65,1834,1,3,1
51,2517,2,3,0
27,0,1,5,0
78,2115,1,3,1
54,0,6,4,0
81,0,2,3,1
87,1465,1,2,1
83,2305,3,5,1
70,1627,2,1,1
94,841,2,3,1
90,2517,3,1,1
87,2117,3,3,1
91,1807,3,4,1
83,2517,3,1,1
98,2435,3,1,1
83,1544,3,3,1
84,1158,3,6,1
70,2201,2,2,1
95,1478,3,2,1
91,2216,3,3,1
80,1273,2,3,1
86,1411,3,1,1
77,0,2,1,1
80,1665,3,1,1
88,1713,2,1,1
76,1516,2,1,1
87,1797,2,3,1
92,974,2,2,1
88,1187,2,3,1
89,1799,3,2,1
75,2266,3,2,1
86,1013,3,2,1
91,0,3,3,1
98,814,2,3,1
86,1582,2,2,1
80,0,3,2,1
85,2014,2,2,1
85,1010,3,3,1
85,0,3,2,1
104,1444,2,3,1
93,2082,2,2,1
50,1919,2,3,0
96,2347,2,3,1
86,968,2,5,1
84,1265,2,1,1
87,2517,3,3,1
83,0,3,2,1
89,1467,3,3,1
69,2517,2,2,1
95,2296,2,1,1
85,2119,2,2,1
59,0,6,1,0
97,1303,3,2,1
86,2517,2,2,1
93,1192,3,2,1
95,2451,3,3,1
85,1848,3,2,1
88,2119,2,5,1
89,1744,2,2,1
87,1925,3,2,1
87,1803,3,3,1
80,629,3,3,1
93,1383,2,3,1
90,2017,3,1,1
91,0,2,1,1
84,2517,2,2,1
95,2167,3,2,1
86,2517,3,1,1
88,1182,2,2,1
97,1903,2,3,1
95,1904,3,2,1
88,1464,3,3,1
86,1200,2,3,1
89,1594,3,4,1
88,1946,2,3,1
96,1143,2,2,1
78,0,2,2,1
75,2179,2,1,1
93,1337,3,3,1
88,761,2,1,1
89,2414,3,3,1
85,1060,3,2,1
91,2130,2,1,1
84,1359,3,2,1
81,0,3,2,1
69,2197,2,2,1
87,2109,3,3,1
98,1293,2,1,1
85,2517,3,3,1
51,460,3,3,0
76,0,2,2,1
73,2096,3,2,1
56,1939,2,3,0
51,1273,2,3,0
93,2253,2,2,1
84,2077,3,3,1
88,1346,3,6,1
92,1334,3,4,1
92,1324,2,1,1
78,2142,3,1,1
82,1183,2,1,1
77,1738,2,1,1
90,1239,2,1,1
77,1432,3,3,1
42,2517,3,3,0
82,713,3,1,1
94,1766,2,3,1
101,1625,3,2,1
92,1082,2,2,1
82,1302,2,3,1
95,1426,2,2,1
82,2113,2,1,1
83,2138,3,2,1
64,1360,2,3,1
80,1405,2,2,1
93,789,2,3,1
88,1250,3,1,1
88,1694,3,2,1
82,1186,2,2,1
87,1289,3,3,1
92,1402,3,3,1
89,1677,3,3,1
92,1913,3,2,1
77,1264,3,2,1
95,1255,1,2,1
77,1143,2,3,1
82,2019,2,2,1
88,1649,1,1,1
60,0,2,3,0
85,1739,1,2,1
87,2098,2,2,1
74,1509,1,1,1
76,1623,1,2,1
96,0,1,2,1
76,1106,1,2,1
80,1585,1,2,1
94,1020,2,2,1
89,1699,2,1,1
85,2278,1,3,1
82,1412,1,5,1
89,2035,2,3,1
74,2389,1,2,1
86,1635,2,2,1
84,0,2,1,1
55,0,5,3,0
96,2517,1,1,1
73,2077,1,3,1
93,1298,1,1,1
84,2517,2,2,1
95,2019,1,2,1
88,1584,1,1,1
97,1705,2,1,1
73,2065,2,2,1
90,1710,1,2,1
89,1673,1,2,1
84,1121,2,2,1
84,1356,2,2,1
87,1995,1,1,1
105,2379,2,1,1
81,1701,2,2,1
83,988,1,2,1
95,810,2,1,1
85,2314,1,2,1
49,2517,1,2,0
56,986,4,2,0
93,1858,2,2,1
89,1435,2,3,1
98,1542,1,2,1
93,855,2,1,1
80,1845,2,1,1
86,1501,1,1,1
82,1101,6,5,1
88,1871,4,2,1
85,1337,3,3,1
96,0,2,1,1
92,1559,2,3,1
83,1917,1,3,1
55,2517,1,3,0
97,1272,1,2,1
89,0,2,3,1
59,1606,5,3,0
98,958,2,2,1
83,1771,1,1,1
97,1130,2,3,1
62,0,1,2,0
50,0,4,3,0
98,0,2,3,1
47,0,2,2,0
74,1118,1,1,1
92,1448,2,4,1
82,2517,1,3,1
90,1222,1,2,1
75,1970,1,3,1
82,0,1,2,1
71,2517,2,3,1
57,687,2,3,0
72,1514,2,2,1
60,0,1,3,0
79,915,2,3,1
64,0,4,3,0
75,2076,1,1,1
76,1124,2,4,1
75,1640,2,1,1
74,708,1,3,1
101,1802,1,2,1
58,2108,6,2,0
86,2474,2,1,1
90,1281,2,2,1
57,0,2,2,0
74,1351,2,1,1
104,1873,1,1,1
80,2265,2,2,1
59,0,6,1,0
95,1631,2,3,1
82,2452,2,3,1
88,0,1,2,1
53,1811,1,6,0
83,686,2,1,1
93,1816,2,3,1
80,1544,2,3,1
86,2130,1,1,1
87,810,1,3,1
87,1934,2,2,1
87,1974,2,2,1
83,0,1,3,1
48,1974,1,2,0
93,2517,1,2,1
75,2058,1,3,1
86,2135,2,2,1
86,942,2,1,1
82,1146,1,1,1
86,693,1,2,1
87,1580,2,3,1
89,1342,2,4,1
88,1618,1,3,1
94,0,2,3,1
79,1287,2,1,1
81,0,2,1,1
106,1322,2,1,1
94,2128,1,1,1
75,2330,2,1,1
85,2517,2,3,1
53,0,2,4,0
82,1257,1,1,1
95,2220,1,3,1
58,2517,1,2,0
98,1085,1,1,1
90,1980,2,3,1
54,274,4,3,0
80,0,2,1,1
76,1731,2,2,1
81,1588,1,2,1
81,1992,2,3,1
54,1085,1,3,0
77,1718,1,3,1
91,985,2,3,1
91,829,1,3,1
81,1630,1,2,1
94,1873,2,1,1
81,1411,1,3,1
69,1954,2,1,1
48,0,1,3,0
90,1802,1,3,1
95,1481,2,1,1
96,1970,1,2,1
82,2517,2,2,1
79,0,1,2,1
89,2507,2,2,1
87,1898,1,2,1
97,0,1,2,1
82,1461,1,5,1
81,1395,1,6,1
94,2151,1,1,1
80,837,1,4,1
85,1054,2,2,1
93,1950,1,3,1
79,1991,2,5,1
86,2507,1,2,1
87,628,2,2,1
89,1502,1,2,1
86,2345,2,3,1
91,0,1,1,1
102,1633,2,2,1
86,2399,1,3,1
92,2192,2,3,1
56,0,2,3,0
65,1022,1,3,1
55,989,6,2,0
91,2018,2,1,1
99,1837,2,2,1
107,1175,1,2,1
65,593,2,3,0
56,0,5,3,0
94,2191,2,3,1
88,1022,2,2,1
85,1590,1,2,1
85,1429,1,3,1
86,2517,2,3,1
82,1534,1,1,1
83,1377,2,2,1
87,1464,2,1,1
86,1829,2,2,1
85,2517,2,2,1
86,0,2,1,1
97,0,1,1,1
89,1434,2,2,1
72,1421,2,2,1
91,1509,2,1,1
59,2415,5,3,0
53,0,2,2,0
63,304,5,2,0
84,2016,1,2,1
79,0,1,1,1
81,1998,1,2,1
84,1844,1,1,1
81,1064,1,2,1
49,0,4,2,0
86,1079,1,1,1
86,2446,1,2,1
94,1634,1,1,1
82,1742,1,1,1
88,1235,2,1,1
81,1655,1,2,1
100,1134,2,3,1
84,1058,2,2,1
95,1488,2,2,1
96,2517,1,3,1
84,1942,2,2,1
72,0,2,3,1
79,1684,1,2,1
94,2410,1,3,1
53,2517,2,3,0
100,2065,2,3,1
53,0,2,1,0
88,1440,1,1,1
89,933,1,1,1
87,1466,2,1,1
102,1573,1,2,1
87,1051,1,2,1
49,1279,2,3,0
81,1793,1,2,1
84,2517,2,3,1
98,1291,2,1,1
82,961,2,2,1
96,2416,1,3,1
101,1575,1,3,1
86,2517,2,2,1
80,913,2,3,1
90,0,2,2,1
97,928,2,5,1
99,0,2,2,1
93,1957,1,6,1
85,1347,2,1,1
95,1769,2,3,1
99,1701,1,1,1
101,1686,1,2,1
65,0,4,3,0
90,1652,2,3,1
85,1748,2,2,1
91,1040,1,1,1
90,2276,1,1,1
84,1333,1,2,1
97,1864,2,1,1
90,1974,2,3,1
50,1462,2,3,0
93,1693,1,2,1
93,769,1,2,1
85,2109,1,2,1
63,2517,5,3,0
101,1425,2,2,1
92,1501,2,1,1
106,1324,2,2,1
93,0,2,1,1
92,0,2,1,1
103,1101,1,1,1
74,2517,1,1,1
95,1839,2,3,1
98,1066,2,2,1
90,2031,2,2,1
82,1369,1,3,1
48,2250,2,2,0
102,803,1,1,1
89,1511,1,2,1
92,2517,1,3,1
109,1458,2,1,1
94,1634,2,1,1
91,2512,2,3,1
50,0,1,5,0
88,2184,2,1,1
54,0,2,3,0
87,1649,1,2,1
91,1989,1,2,1
102,2097,1,1,1
93,0,2,2,1
84,925,2,1,1
63,0,4,3,0
118,2264,2,1,1
98,1407,1,2,1
99,1223,1,3,1
90,1874,2,2,1
90,0,2,3,1
86,2008,2,2,1
89,2088,1,2,1
93,696,1,1,1
100,0,1,6,1
97,1595,2,1,1
98,1540,1,1,1
98,1378,1,1,1
77,1813,2,3,1
98,2317,1,1,1
79,1822,1,2,1
92,1692,2,3,1
93,1155,2,6,1
91,2129,1,1,1
92,1484,1,1,1
87,2517,2,3,1
105,1984,2,1,1
89,1228,1,3,1
50,1817,2,2,0
88,1357,2,2,1
54,1381,4,3,0
106,1132,2,1,1
99,1519,2,5,1
94,1168,2,3,1
88,768,1,3,1
97,0,2,1,1
83,0,1,1,1
40,159,2,2,0
94,0,2,3,1
101,1853,1,3,1
100,1684,2,2,1
102,1149,1,2,1
100,1161,1,3,1
84,1250,1,3,1
73,1779,1,1,1
98,1702,1,1,1
63,0,1,4,0
91,630,1,3,1
56,0,2,3,0
88,2085,1,2,1
83,0,1,2,1
96,1259,2,3,1
74,0,2,3,0
84,887,2,2,1
83,1208,2,3,1
42,0,1,3,0
82,1997,2,2,1
91,1180,1,2,1
91,1388,2,3,1
104,1096,2,3,1
99,1741,2,2,1
100,1151,1,2,1
108,1382,1,2,1
95,1332,1,3,1
73,2477,2,3,0
60,0,4,3,0
94,0,2,5,1
88,1612,2,3,1
103,0,2,2,1
109,1643,1,3,1
88,1724,2,3,1
86,1601,1,2,1
98,1973,2,3,1
95,1855,2,2,1
88,2517,1,2,1
122,1506,1,1,1
100,1657,2,3,1
109,2045,2,3,1
92,2073,1,2,1
105,1497,1,2,1
100,1340,1,1,1
82,1329,2,1,1
96,1411,1,3,1
103,1995,2,3,1
88,1133,2,2,1
75,0,2,3,0
101,1825,2,3,1
100,1163,1,3,1
100,1440,2,1,1
90,1607,2,1,1
103,2059,1,3,1
97,890,2,1,1
85,1093,1,3,1
85,1494,1,2,1
99,1429,1,3,1
99,2118,1,3,1
94,1448,1,1,1
113,2365,2,3,1
112,1459,1,3,1
52,2517,6,3,0
95,0,2,2,1
47,0,2,3,0
93,1030,2,1,1
106,1533,2,1,1
99,1728,1,3,1
94,1613,2,1,1
54,0,2,2,0
100,2175,2,1,1
105,1239,2,2,1
104,1559,1,1,1
111,2047,1,3,1
113,0,1,3,1
62,0,5,3,0
97,0,1,2,1
104,0,2,2,1
101,604,1,1,1
92,1494,1,2,1
106,1870,1,2,1
88,743,1,1,1
106,0,2,3,1
106,0,2,3,1
97,1696,5,3,1
105,1174,5,2,1
75,0,4,3,0
97,1568,2,2,1
68,949,2,3,0
112,1563,2,2,1
106,1349,2,1,1
103,2273,2,1,1
102,866,1,1,1
100,2210,2,3,1
95,1061,2,3,1
103,2517,1,5,1
111,1396,2,1,1
105,2443,2,2,1
63,0,5,3,0
99,0,1,1,1
56,787,5,3,0
67,0,2,3,0
58,925,2,2,0
65,531,2,3,0
127,1873,2,2,1
84,1649,2,1,1
97,1829,2,3,1
127,0,2,3,1
114,1051,2,1,1
94,846,1,1,1
102,2517,1,2,1
101,1813,2,3,1
100,2176,2,2,1
69,2517,4,3,0
105,1308,2,2,1
97,2151,2,2,1
78,2156,2,2,1
94,1627,2,2,1
86,2219,1,3,1
106,1869,1,3,1
95,1584,2,1,1
71,0,4,3,0
78,0,6,2,0
97,1823,1,3,1
105,1117,1,3,1
85,831,1,3,1
97,1146,2,2,1
103,1334,2,3,1
93,0,2,3,1
96,1742,1,3,1
72,0,1,2,0
100,2517,1,2,1
99,1718,2,1,1
99,1093,1,2,1
94,1549,2,3,1
97,2210,2,3,1
38,710,2,1,0
51,1413,1,2,0
48,1794,2,2,0
90,2216,2,2,1
113,2517,2,2,1
103,865,1,2,1
104,1542,1,3,1
54,0,4,3,0
101,1285,1,2,1
81,0,1,2,0
114,1637,1,3,1
124,1965,1,1,1
100,2517,2,2,1
96,1722,2,2,1
42,1763,4,2,0
118,0,2,1,1
110,1805,2,1,1
57,2517,6,3,0
104,1253,2,1,1
127,1978,1,1,1
104,975,1,3,1
85,2517,5,3,0
70,1309,6,2,0
59,0,1,3,0
107,1472,2,3,1
118,1620,1,3,1
109,1618,2,1,1
99,0,2,5,1
56,0,1,2,0
106,1025,1,3,1
97,1930,1,2,1
71,0,5,2,0
97,1470,1,3,1
120,0,1,3,1
110,2496,1,1,1
110,0,1,3,1
125,1604,2,3,1
42,0,2,2,0
120,1745,1,2,1
100,1384,1,3,1
97,1528,1,3,1
121,1290,2,5,1
122,2517,2,1,1
104,1198,2,2,1
91,1713,2,5,1
110,1648,1,2,1
117,2252,2,3,1
117,1174,2,2,1
71,0,5,3,0
96,1723,2,3,1
113,1273,1,1,1
101,2150,2,1,1
65,581,1,1,0
112,1203,2,3,1
98,1252,1,1,1
107,2123,2,3,1
111,971,2,3,1
109,994,2,6,1
